GEOHASH,LATITUDE,LONGITUDE,MEAN_DAILY_VEHICLES,MEAN_SPEED,PEAK_HOUR_VEHICLES
sxk3zd,41.1026000976563,28.8116455078125,5899.061971830986,85.37163375224416,827.0
sxk3ze,41.1080932617188,28.8116455078125,4778.118309859155,91.76346660282499,630.0
sxk3zh,41.1135864257813,28.7896728515625,613.8587570621469,30.089134125636672,93.0
sxk3zr,41.1300659179688,28.8006591796875,3708.7971830985916,93.01041666666667,565.0
sxk3zs,41.1135864257813,28.8116455078125,5654.856338028169,89.75906642728904,766.0
sxk3zt,41.1190795898438,28.8116455078125,4655.808450704225,91.45374027528426,706.0
sxk3zu,41.1135864257813,28.8226318359375,842.4929577464789,78.62288389962781,153.0
sxk3zv,41.1190795898438,28.8226318359375,637.1211267605634,81.70746912840187,199.0
sxk3zw,41.1245727539063,28.8116455078125,4843.484507042253,93.38176160842508,610.0
sxk3zx,41.1300659179688,28.8116455078125,2722.4435028248586,92.56800766283524,460.0
sxk3zz,41.1300659179688,28.8226318359375,1794.1101694915253,57.447305389221555,341.0
sxk406,41.1465454101563,28.1414794921875,174.8276836158192,91.93110546070953,46.0
sxk407,41.1520385742188,28.1414794921875,1579.7549295774647,92.0704275961193,280.0
sxk408,41.1355590820313,28.1524658203125,1969.7718309859156,87.77170918672896,329.0
sxk409,41.1410522460938,28.1524658203125,1379.0395480225989,86.87806922984788,239.0
sxk40d,41.1465454101563,28.1524658203125,646.3549295774648,89.63227893601726,142.0
sxk40j,41.1630249023438,28.1304931640625,2344.6647887323943,90.91487068965517,314.0
sxk40k,41.1575317382813,28.1414794921875,1633.7514124293784,92.067081935793,268.0
sxk40m,41.1630249023438,28.1414794921875,398.22033898305085,90.56305442339966,81.0
sxk40n,41.1685180664063,28.1304931640625,882.3361581920904,90.40071856287425,190.0
sxk442,41.1355590820313,28.2293701171875,658.3644067796611,92.58194461095792,167.0
sxk448,41.1355590820313,28.2403564453125,1382.8757062146892,93.7868008144688,234.0
sxk449,41.1410522460938,28.2403564453125,72.954802259887,92.55761835300358,27.0
sxk44b,41.1355590820313,28.2513427734375,41.57344632768361,91.18107440568076,14.0
sxk44c,41.1410522460938,28.2513427734375,1477.4591549295774,95.57803329740089,252.0
sxk451,41.1410522460938,28.2623291015625,903.3971830985915,96.11909896956625,177.0
sxk452,41.1355590820313,28.2733154296875,1.972972972972973,31.71106557377049,3.0
sxk454,41.1465454101563,28.2623291015625,882.1098591549296,95.21600575056907,177.0
sxk456,41.1465454101563,28.2733154296875,1452.1408450704225,91.83574937103151,223.0
sxk458,41.1355590820313,28.2843017578125,171.33050847457628,64.86431976530986,37.0
sxk459,41.1410522460938,28.2843017578125,596.0056497175141,90.23666227071095,123.0
sxk45b,41.1355590820313,28.2952880859375,220.60734463276836,59.247690811861936,56.0
sxk45c,41.1410522460938,28.2952880859375,1817.2619718309859,91.24502994011976,285.0
sxk45d,41.1465454101563,28.2843017578125,1002.0451977401129,94.98981181829079,195.0
sxk45f,41.1465454101563,28.2952880859375,108.98866855524079,68.68649681528663,24.0
sxk4h1,41.1410522460938,28.3062744140625,1317.8225352112677,92.40191616766467,255.0
sxk4h3,41.1410522460938,28.3172607421875,629.8507042253522,86.26844753234307,147.0
sxk4h4,41.1465454101563,28.3062744140625,2.935185185185185,82.73394495412845,4.0
sxk4h6,41.1465454101563,28.3172607421875,1415.5605633802818,92.80299401197605,257.0
sxk4hd,41.1465454101563,28.3282470703125,1656.4704225352114,94.25425149700598,273.0
sxk4he,41.1520385742188,28.3282470703125,138.4732394366197,91.79188626057115,36.0
sxk4hf,41.1465454101563,28.3392333984375,5.3,86.91075949367088,5.0
sxk4hg,41.1520385742188,28.3392333984375,1617.1633802816903,97.06347305389221,269.0
sxk4j5,41.1520385742188,28.3502197265625,322.5282485875706,96.39476213358962,83.0
sxk4jh,41.1575317382813,28.3502197265625,1545.5746478873239,96.19293413173652,262.0
sxk4jk,41.1575317382813,28.3612060546875,538.8135593220339,96.9826139088729,142.0
sxk4jm,41.1630249023438,28.3612060546875,1511.1774647887323,94.58557911127082,256.0
sxk4jt,41.1630249023438,28.3721923828125,784.271186440678,102.15602156980228,149.0
sxk4jw,41.1685180664063,28.3721923828125,582.2259887005649,102.09994008388256,137.0
sxk4jy,41.1685180664063,28.3831787109375,935.3305084745763,91.16810448118859,190.0
sxk4nn,41.1685180664063,28.3941650390625,1.9481132075471699,71.91005291005291,4.0
sxk4nq,41.1685180664063,28.4051513671875,124.13276836158192,102.71218514256489,41.0
sxk4nw,41.1685180664063,28.4161376953125,210.8870056497175,101.50139275766017,69.0
sxk4ny,41.1685180664063,28.4271240234375,280.41971830985915,96.62854396924556,81.0
sxk4nz,41.1740112304688,28.4271240234375,1210.605633802817,94.06932471264368,237.0
sxk4pb,41.1355590820313,28.4710693359375,677.180790960452,40.5528054787937,96.0
sxk4pc,41.1410522460938,28.4710693359375,416.1327683615819,51.34233470573989,89.0
sxk4pd,41.1465454101563,28.4600830078125,357.76553672316385,41.50129581636431,56.0
sxk4pe,41.1520385742188,28.4600830078125,295.77966101694915,45.34460966542751,49.0
sxk4pf,41.1465454101563,28.4710693359375,1350.9350282485875,85.58481073310973,290.0
sxk4pg,41.1520385742188,28.4710693359375,1259.0338983050847,91.28597100754762,266.0
sxk4pk,41.1575317382813,28.4490966796875,222.97175141242937,36.19524107701941,43.0
sxk4pm,41.1630249023438,28.4490966796875,392.72033898305085,48.89278680452979,64.0
sxk4pp,41.1740112304688,28.4381103515625,1572.4901408450705,94.71886973180077,271.0
sxk4pq,41.1685180664063,28.4490966796875,328.98870056497174,41.37303762770994,61.0
sxk4pr,41.1740112304688,28.4490966796875,1756.0619718309858,93.03974144122576,307.0
sxk4ps,41.1575317382813,28.4600830078125,1079.2598870056497,68.38179640718563,240.0
sxk4pt,41.1630249023438,28.4600830078125,1332.8757062146892,59.47957839262187,285.0
sxk4pu,41.1575317382813,28.4710693359375,127.85875706214689,84.1120884644383,42.0
sxk4pv,41.1630249023438,28.4710693359375,1249.7401129943503,48.31635710005992,230.0
sxk4pw,41.1685180664063,28.4600830078125,488.7146892655367,92.56231039922339,123.0
sxk4px,41.1740112304688,28.4600830078125,2042.4704225352114,95.40989103101425,330.0
sxk4py,41.1685180664063,28.4710693359375,2494.6581920903955,87.2059880239521,469.0
sxk4pz,41.1740112304688,28.4710693359375,234.43502824858757,97.26428485504631,61.0
sxk4r2,41.1795043945313,28.4490966796875,188.21971830985916,58.92399636221904,40.0
sxk4r3,41.1849975585938,28.4490966796875,157.57062146892656,51.939545934530095,32.0
sxk4r6,41.1904907226563,28.4490966796875,174.16101694915255,33.01146245059289,36.0
sxk4r7,41.1959838867188,28.4490966796875,156.42090395480227,39.12536443148688,35.0
sxk4r8,41.1795043945313,28.4600830078125,415.44350282485874,93.43176842617368,105.0
sxk4r9,41.1849975585938,28.4600830078125,426.7090395480226,89.89588907808319,107.0
sxk4rd,41.1904907226563,28.4600830078125,378.1101694915254,94.96045887234561,80.0
sxk4re,41.1959838867188,28.4600830078125,375.138418079096,95.43115234375,79.0
sxk4rk,41.2014770507813,28.4490966796875,154.96610169491527,25.68349358974359,33.0
sxk4rm,41.2069702148438,28.4490966796875,90.20338983050847,55.66549047282992,27.0
sxk4rq,41.2124633789063,28.4490966796875,114.71468926553672,50.22666480913904,28.0
sxk4rr,41.2179565429688,28.4490966796875,70.36723163841808,63.05997931747673,25.0
sxk4rs,41.2014770507813,28.4600830078125,305.2090395480226,96.30665852168602,80.0
sxk4rt,41.2069702148438,28.4600830078125,290.3785310734463,95.32508574228319,72.0
sxk4ru,41.2014770507813,28.4710693359375,101.51694915254237,91.72541094044732,26.0
sxk4rv,41.2069702148438,28.4710693359375,19.985795454545453,87.99027283511269,12.0
sxk4rw,41.2124633789063,28.4600830078125,349.43220338983053,94.38577191052438,76.0
sxk4rx,41.2179565429688,28.4600830078125,686.943661971831,61.44779722389861,96.0
sxk4rz,41.2179565429688,28.4710693359375,371.316384180791,80.70245324265241,71.0
sxk4x8,41.2234497070313,28.4600830078125,318.1774647887324,32.74681629050561,64.0
sxk4xb,41.2234497070313,28.4710693359375,281.3333333333333,86.40800097871299,63.0
sxk600,41.1355590820313,28.4820556640625,911.7627118644068,95.00910397700048,215.0
sxk601,41.1410522460938,28.4820556640625,1179.5225988700565,91.2675212651252,258.0
sxk602,41.1355590820313,28.4930419921875,460.8220338983051,95.95874310386183,145.0
sxk604,41.1465454101563,28.4820556640625,1.8601694915254237,78.11483253588517,4.0
sxk60m,41.1630249023438,28.4930419921875,1790.816384180791,95.46699412962741,417.0
sxk60n,41.1685180664063,28.4820556640625,2356.4802259887006,87.76092945262906,496.0
sxk60q,41.1685180664063,28.4930419921875,821.4887005649717,93.76956261234272,224.0
sxk60t,41.1630249023438,28.5040283203125,2250.7915492957745,95.94203592814371,464.0
sxk60v,41.1630249023438,28.5150146484375,2226.811267605634,95.35720273021195,461.0
sxk61j,41.1630249023438,28.5260009765625,1075.4253521126761,95.2816918284208,243.0
sxk61n,41.1685180664063,28.5260009765625,2103.0790960451977,96.233680680321,425.0
sxk61q,41.1685180664063,28.5369873046875,2531.683615819209,94.46538922155689,447.0
sxk61w,41.1685180664063,28.5479736328125,1663.177966101695,93.54911356013416,384.0
sxk61x,41.1740112304688,28.5479736328125,2063.9265536723165,94.92227544910179,456.0
sxk61z,41.1740112304688,28.5589599609375,1752.1864406779662,95.37446094873023,400.0
sxk63b,41.1795043945313,28.5589599609375,2455.875706214689,95.91413173652694,468.0
sxk63c,41.1849975585938,28.5589599609375,114.57909604519774,96.89685097941978,34.0
sxk652,41.1355590820313,28.6248779296875,2071.6845070422537,59.58663633097832,379.0
sxk653,41.1410522460938,28.6248779296875,1398.4661016949153,66.39892215568862,293.0
sxk655,41.1520385742188,28.6138916015625,1340.3531073446327,34.42239520958084,220.0
sxk656,41.1465454101563,28.6248779296875,1531.774011299435,66.17129851461428,219.0
sxk657,41.1520385742188,28.6248779296875,501.2853107344633,54.210317936412714,121.0
sxk660,41.1795043945313,28.5699462890625,64.04237288135593,84.00681942171303,20.0
sxk661,41.1849975585938,28.5699462890625,2427.468926553672,91.76769249191713,460.0
sxk664,41.1904907226563,28.5699462890625,1782.1610169491526,88.28248113998323,366.0
sxk665,41.1959838867188,28.5699462890625,2088.223163841808,87.79034961685824,420.0
sxk66h,41.2014770507813,28.5699462890625,1580.364406779661,91.95519885002396,392.0
sxk66k,41.2014770507813,28.5809326171875,1213.3305084745762,92.52006228290813,312.0
sxk66m,41.2069702148438,28.5809326171875,2434.1718309859157,95.05040105351371,475.0
sxk66q,41.2124633789063,28.5809326171875,858.0112676056337,95.90071856287425,222.0
sxk66u,41.2014770507813,28.6029052734375,98.08215297450425,78.66509193054137,32.0
sxk66v,41.2069702148438,28.6029052734375,663.2570621468926,78.57007666506948,136.0
sxk66w,41.2124633789063,28.5919189453125,2331.7915492957745,94.70525559679157,457.0
sxk66x,41.2179565429688,28.5919189453125,1309.8084507042254,93.72460469573551,355.0
sxk66y,41.2124633789063,28.6029052734375,839.6581920903955,78.39829899377096,149.0
sxk66z,41.2179565429688,28.6029052734375,3157.576271186441,77.74563083552789,562.0
sxk675,41.1959838867188,28.6138916015625,794.0847457627119,61.092423879165665,132.0
sxk676,41.1904907226563,28.6248779296875,835.1440677966102,50.7455919395466,144.0
sxk677,41.1959838867188,28.6248779296875,128.60734463276836,62.1137559508895,31.0
sxk67d,41.1904907226563,28.6358642578125,752.9548022598871,46.65939759036144,152.0
sxk67f,41.1904907226563,28.6468505859375,666.0084745762712,76.2212570877066,139.0
sxk67h,41.2014770507813,28.6138916015625,715.2090395480226,72.99389002036659,133.0
sxk67j,41.2069702148438,28.6138916015625,1.0,76.66666666666667,1.0
sxk680,41.2234497070313,28.4820556640625,499.6101694915254,88.06988856589147,80.0
sxk682,41.2234497070313,28.4930419921875,112.18079096045197,89.69030825496343,31.0
sxk683,41.2289428710938,28.4930419921875,490.34180790960454,81.47691188946794,78.0
sxk689,41.2289428710938,28.5040283203125,311.8954802259887,82.74649261925094,62.0
sxk68c,41.2289428710938,28.5150146484375,532.0734463276837,85.27752931222048,77.0
sxk68d,41.2344360351563,28.5040283203125,473.1723163841808,89.26228516097797,73.0
sxk691,41.2289428710938,28.5260009765625,470.7994350282486,83.263361547763,75.0
sxk693,41.2289428710938,28.5369873046875,407.47740112994353,89.19663601161665,65.0
sxk699,41.2289428710938,28.5479736328125,309.225988700565,94.14374315943087,55.0
sxk69d,41.2344360351563,28.5479736328125,263.51977401129943,90.23826934795856,55.0
sxk69f,41.2344360351563,28.5589599609375,224.52824858757063,91.93717854518736,54.0
sxk69g,41.2399291992188,28.5589599609375,308.87005649717514,83.53324435816549,59.0
sxk69u,41.2454223632813,28.5589599609375,253.51977401129943,77.63725012189175,56.0
sxk6d8,41.2234497070313,28.5919189453125,130.22033898305085,62.89238539238539,36.0
sxk6db,41.2234497070313,28.6029052734375,3090.7485875706216,72.38558256496228,568.0
sxk6dc,41.2289428710938,28.6029052734375,1126.5395480225989,65.30234786775276,181.0
sxk6dd,41.2344360351563,28.5919189453125,104.02824858757062,21.522885438972164,27.0
sxk6de,41.2399291992188,28.5919189453125,153.9406779661017,48.03058024046001,31.0
sxk6df,41.2344360351563,28.6029052734375,328.9265536723164,36.48571428571429,62.0
sxk6dh,41.2454223632813,28.5699462890625,212.37570621468927,71.4421901735517,56.0
sxk6dj,41.2509155273438,28.5699462890625,321.364406779661,73.00024239486123,61.0
sxk6dm,41.2509155273438,28.5809326171875,364.5875706214689,79.58742275536169,63.0
sxk6ds,41.2454223632813,28.5919189453125,164.0310734463277,49.17181996086106,36.0
sxk6dt,41.2509155273438,28.5919189453125,454.274011299435,81.23738227481284,74.0
sxk6dw,41.2564086914063,28.5919189453125,311.3672316384181,87.04965400024281,67.0
sxk6dx,41.2619018554688,28.5919189453125,64.58757062146893,88.05854900296988,28.0
sxk6dz,41.2619018554688,28.6029052734375,237.07627118644066,86.89980377728722,58.0
sxk6e0,41.2234497070313,28.6138916015625,1335.5988700564972,92.95736016289376,358.0
sxk6e1,41.2289428710938,28.6138916015625,2459.2457627118642,96.81796407185628,488.0
sxk6e4,41.2344360351563,28.6138916015625,1867.1440677966102,96.29081327105042,415.0
sxk6e6,41.2344360351563,28.6248779296875,1708.8418079096045,96.93303785337805,375.0
sxk6e7,41.2399291992188,28.6248779296875,2784.177966101695,96.79221556886228,519.0
sxk6ee,41.2399291992188,28.6358642578125,1562.6723163841807,97.46340879147203,394.0
sxk6es,41.2454223632813,28.6358642578125,2136.463276836158,96.91844311377245,454.0
sxk6eu,41.2454223632813,28.6468505859375,2715.3728813559323,96.69592814371258,514.0
sxk6fb,41.2673950195313,28.6029052734375,285.40677966101697,85.50592402589471,61.0
sxk6fc,41.2728881835938,28.6029052734375,168.5,79.76149639572458,48.0
sxk6g1,41.2728881835938,28.6138916015625,322.65819209039546,79.55855527179861,58.0
sxk6g4,41.2783813476563,28.6138916015625,289.6327683615819,81.24188826543059,59.0
sxk6g5,41.2838745117188,28.6138916015625,256.48870056497174,86.3341058794828,60.0
sxk6g6,41.2783813476563,28.6248779296875,116.20338983050847,77.47933461292386,42.0
sxk6g7,41.2838745117188,28.6248779296875,395.31073446327684,85.61689492182765,68.0
sxk6gd,41.2783813476563,28.6358642578125,446.14406779661016,81.82988505747126,76.0
sxk6gf,41.2783813476563,28.6468505859375,505.21751412429376,83.61024713682941,85.0
sxk6k1,41.1849975585938,28.6578369140625,1.3533333333333333,66.60696517412936,2.0
sxk6k4,41.1904907226563,28.6578369140625,728.6751412429378,69.78420735382761,150.0
sxk6k6,41.1904907226563,28.6688232421875,709.4237288135594,58.28175129658666,131.0
sxk6k7,41.1959838867188,28.6688232421875,398.00282485875704,46.55115631432377,94.0
sxk6k9,41.1849975585938,28.6798095703125,790.0,39.9554592512339,171.0
sxk6kc,41.1849975585938,28.6907958984375,896.4604519774011,53.78694240711795,185.0
sxk6kd,41.1904907226563,28.6798095703125,506.6694915254237,45.56563706563706,94.0
sxk6m1,41.1849975585938,28.7017822265625,1301.446327683616,35.89633269415149,273.0
sxk6m3,41.1849975585938,28.7127685546875,3150.3276836158193,42.554544365944196,440.0
sxk6m9,41.1849975585938,28.7237548828125,3435.6158192090397,58.44353969584481,489.0
sxk6mb,41.1795043945313,28.7347412109375,2648.231638418079,74.49269461077844,387.0
sxk6mc,41.1849975585938,28.7347412109375,1916.7203389830509,28.31996168123578,252.0
sxk6me,41.1959838867188,28.7237548828125,910.8502824858757,27.789820359281435,118.0
sxk6mf,41.1904907226563,28.7347412109375,1040.59604519774,29.978919631093543,130.0
sxk6mg,41.1959838867188,28.7347412109375,836.6977401129943,36.16600790513834,107.0
sxk6mq,41.2124633789063,28.7127685546875,997.1352112676057,45.56085289889794,108.0
sxk6mr,41.2179565429688,28.7127685546875,1225.5746478873239,55.46436699005869,161.0
sxk6ms,41.2014770507813,28.7237548828125,817.9152542372881,39.744849065644466,89.0
sxk6mt,41.2069702148438,28.7237548828125,1097.6581920903955,47.294920939147104,130.0
sxk6mu,41.2014770507813,28.7347412109375,546.7909604519774,32.56305442339966,83.0
sxk6mw,41.2124633789063,28.7237548828125,508.4253521126761,54.614159080019164,81.0
sxk6np,41.1740112304688,28.7457275390625,3099.9802259887006,61.51293413173653,426.0
sxk6nq,41.1685180664063,28.7567138671875,1632.0282485875707,71.38548155246765,308.0
sxk6nr,41.1740112304688,28.7567138671875,3349.087570621469,53.63005988023952,443.0
sxk6nt,41.1630249023438,28.7677001953125,2201.398305084746,64.22984788597437,284.0
sxk6nu,41.1575317382813,28.7786865234375,2159.816384180791,67.15798299197509,343.0
sxk6nv,41.1630249023438,28.7786865234375,2483.3050847457625,56.4725748502994,382.0
sxk6nw,41.1685180664063,28.7677001953125,2117.0254237288136,73.88271235174314,299.0
sxk6p2,41.1355590820313,28.8006591796875,4852.154929577465,89.90672892720306,646.0
sxk6p3,41.1410522460938,28.8006591796875,5413.7915492957745,70.2722375194541,772.0
sxk6p4,41.1465454101563,28.7896728515625,3606.098870056497,57.05208957011136,482.0
sxk6p5,41.1520385742188,28.7896728515625,3714.776836158192,48.42629625194588,457.0
sxk6p6,41.1465454101563,28.8006591796875,2225.8502824858756,53.138306789606034,479.0
sxk6p7,41.1520385742188,28.8006591796875,8.244318181818182,62.94259818731118,8.0
sxk6p8,41.1355590820313,28.8116455078125,4321.522598870057,61.17287202202802,544.0
sxk6p9,41.1410522460938,28.8116455078125,3995.225988700565,85.79229019513947,636.0
sxk6pb,41.1355590820313,28.8226318359375,4081.412429378531,51.95019157088122,516.0
sxk6pd,41.1465454101563,28.8116455078125,4662.652542372882,87.79475511914741,652.0
sxk6pe,41.1520385742188,28.8116455078125,4838.276836158192,91.15267632618848,667.0
sxk6ph,41.1575317382813,28.7896728515625,3004.6525423728813,60.99521015447252,400.0
sxk6ps,41.1575317382813,28.8116455078125,4853.344632768361,95.06526946107785,654.0
sxk6pt,41.1630249023438,28.8116455078125,4518.129943502825,95.81491679636059,632.0
sxk6pw,41.1685180664063,28.8116455078125,4695.025423728814,95.496408045977,655.0
sxk6px,41.1740112304688,28.8116455078125,5102.171830985915,93.67891775410033,679.0
sxk6q0,41.1795043945313,28.7457275390625,3018.6977401129943,47.83057950191571,437.0
sxk6q1,41.1849975585938,28.7457275390625,1503.949152542373,20.081077844311377,178.0
sxk6q4,41.1904907226563,28.7457275390625,884.2994350282486,30.344476395878264,123.0
sxk6q5,41.1959838867188,28.7457275390625,448.09322033898303,34.26200192030725,83.0
sxk6q6,41.1904907226563,28.7567138671875,1.0789473684210527,39.31707317073171,1.0
sxk6q7,41.1959838867188,28.7567138671875,1009.5819209039548,34.34487302347868,151.0
sxk6qe,41.1959838867188,28.7677001953125,920.8135593220339,25.059697914169263,134.0
sxk6qh,41.2014770507813,28.7457275390625,245.98870056497177,32.47113752122241,53.0
sxk6qs,41.2014770507813,28.7677001953125,404.4406779661017,38.22531461761859,74.0
sxk6qt,41.2069702148438,28.7677001953125,228.319209039548,40.90764331210191,55.0
sxk6qv,41.2069702148438,28.7786865234375,323.92090395480227,39.25255226057365,69.0
sxk6qy,41.2124633789063,28.7786865234375,376.26553672316385,46.29256158233224,75.0
sxk6qz,41.2179565429688,28.7786865234375,317.6525423728813,73.60233349538163,72.0
sxk6r8,41.1795043945313,28.8116455078125,4857.002824858757,95.25850095785441,661.0
sxk6r9,41.1849975585938,28.8116455078125,1.7219730941704037,84.4769647696477,2.0
sxk6rb,41.1795043945313,28.8226318359375,290.183615819209,99.25789031561263,62.0
sxk6rc,41.1849975585938,28.8226318359375,4868.825352112676,95.17692123533637,683.0
sxk6rf,41.1904907226563,28.8226318359375,4889.420903954802,90.12152777777777,697.0
sxk6rg,41.1959838867188,28.8226318359375,2990.0677966101694,69.39540174829362,500.0
sxk6ru,41.2014770507813,28.8226318359375,3044.1723163841807,80.40838323353293,560.0
sxk6rv,41.2069702148438,28.8226318359375,4397.5197740113,83.57799592960613,697.0
sxk6ry,41.2124633789063,28.8226318359375,3110.4209039548023,84.60763888888889,597.0
sxk6sg,41.2399291992188,28.6907958984375,1278.3042253521128,80.41592814371258,187.0
sxk6sh,41.2454223632813,28.6578369140625,3157.8676056338027,96.54495390877528,564.0
sxk6sk,41.2454223632813,28.6688232421875,2162.8929577464787,92.90360435875942,405.0
sxk6sr,41.2619018554688,28.6688232421875,392.0762711864407,68.66590278615367,80.0
sxk6ss,41.2454223632813,28.6798095703125,1926.4478873239436,92.82966243715585,387.0
sxk6st,41.2509155273438,28.6798095703125,1172.2005649717514,69.75035936751318,205.0
sxk6su,41.2454223632813,28.6907958984375,3197.95197740113,86.8414371257485,595.0
sxk6sv,41.2509155273438,28.6907958984375,2432.4858757062148,82.85425149700599,349.0
sxk6sw,41.2564086914063,28.6798095703125,1748.2598870056497,68.64738292011019,276.0
sxk6sx,41.2619018554688,28.6798095703125,681.5254237288135,81.97417417417418,103.0
sxk6sy,41.2564086914063,28.6907958984375,2460.0169491525426,85.08251497005988,347.0
sxk6sz,41.2619018554688,28.6907958984375,1202.3418079096045,50.40301904876004,182.0
sxk6t0,41.2234497070313,28.7017822265625,414.1271186440678,68.47108925143954,95.0
sxk6t1,41.2289428710938,28.7017822265625,1062.1352112676057,76.2961188308577,157.0
sxk6t2,41.2234497070313,28.7127685546875,991.7211267605634,66.8923224338244,158.0
sxk6t4,41.2344360351563,28.7017822265625,1192.9633802816902,67.74502994011976,172.0
sxk6t5,41.2399291992188,28.7017822265625,6.917613636363637,69.70658090054428,6.0
sxk6tg,41.2399291992188,28.7347412109375,2.890282131661442,91.1046511627907,3.0
sxk6th,41.2454223632813,28.7017822265625,4107.533898305085,88.38991978929725,652.0
sxk6tj,41.2509155273438,28.7017822265625,312.2401129943503,80.83937575030012,73.0
sxk6tk,41.2454223632813,28.7127685546875,4799.098591549296,75.60162796265263,647.0
sxk6ts,41.2454223632813,28.7237548828125,4933.380281690141,90.47474263825713,677.0
sxk6tu,41.2454223632813,28.7347412109375,5879.560563380282,88.88770501616186,785.0
sxk6u1,41.2728881835938,28.6578369140625,573.9745762711865,82.2544906570223,90.0
sxk6u2,41.2673950195313,28.6688232421875,857.6525423728814,72.08993884158772,122.0
sxk6u3,41.2728881835938,28.6688232421875,833.6836158192091,70.03469804298236,125.0
sxk6u4,41.2783813476563,28.6578369140625,176.40112994350284,83.30408340573415,52.0
sxk6w5,41.2399291992188,28.7457275390625,1819.274011299435,89.45310815666546,396.0
sxk6w7,41.2399291992188,28.7567138671875,2381.2591549295776,91.4665948275862,417.0
sxk6wb,41.2234497070313,28.7786865234375,315.15819209039546,56.85203647416413,68.0
sxk6we,41.2399291992188,28.7677001953125,2515.287323943662,95.2834051724138,385.0
sxk6wg,41.2399291992188,28.7786865234375,2624.5239436619718,95.60435875943001,383.0
sxk6wh,41.2454223632813,28.7457275390625,4382.3492957746475,89.33939901831677,642.0
sxk6wk,41.2454223632813,28.7567138671875,3840.5661971830987,90.73341317365269,495.0
sxk6ws,41.2454223632813,28.7677001953125,4408.994366197183,93.3,556.0
sxk6wu,41.2454223632813,28.7786865234375,4462.143661971831,92.47593390804597,554.0
sxk6x0,41.2234497070313,28.7896728515625,399.38700564971754,71.88452683872531,80.0
sxk6x1,41.2289428710938,28.7896728515625,415.11299435028246,62.955989330746846,80.0
sxk6x3,41.2289428710938,28.8006591796875,256.49152542372883,57.63425306916251,68.0
sxk6x4,41.2344360351563,28.7896728515625,674.7175141242938,94.16876272607497,164.0
sxk6x5,41.2399291992188,28.7896728515625,5697.4,92.02538314176245,801.0
sxk6x6,41.2344360351563,28.8006591796875,1546.774011299435,86.02635046113306,367.0
sxk6x7,41.2399291992188,28.8006591796875,4731.923943661972,92.00538793103448,705.0
sxk6x9,41.2289428710938,28.8116455078125,1.1290322580645162,39.31428571428572,1.0
sxk6xb,41.2234497070313,28.8226318359375,101.03389830508475,32.58106841611996,36.0
sxk6xc,41.2289428710938,28.8226318359375,3391.9014084507044,75.66846328901664,580.0
sxk6xd,41.2344360351563,28.8116455078125,4422.870422535211,89.6035205364627,651.0
sxk6xe,41.2399291992188,28.8116455078125,3070.587570621469,72.9985632183908,637.0
sxk6xf,41.2344360351563,28.8226318359375,3563.7971830985916,89.64272030651341,590.0
sxk6xg,41.2399291992188,28.8226318359375,2118.5338983050847,69.21185628742515,440.0
sxk6xh,41.2454223632813,28.7896728515625,1467.4591549295774,91.37101796407185,343.0
sxk6xj,41.2509155273438,28.7896728515625,48.8390243902439,67.16149425287357,19.0
sxk6xk,41.2454223632813,28.8006591796875,69.7593984962406,42.89435069699193,23.0
sxk6xs,41.2454223632813,28.8116455078125,64.48725212464589,34.14340120111323,31.0
sxk8vx,40.9542846679688,29.0753173828125,547.6497175141243,40.819756948622306,136.0
sxk8vz,40.9542846679688,29.0863037109375,1327.5605633802818,39.540414321638124,181.0
sxk8wz,40.9103393554688,29.1302490234375,1458.1412429378531,46.164649490713,264.0
sxk8xg,40.8883666992188,29.1741943359375,2037.8309859154929,44.64272030651341,333.0
sxk8xj,40.8993530273438,29.1412353515625,679.1892655367232,54.497178532837076,168.0
sxk8xm,40.8993530273438,29.1522216796875,1351.0169491525423,56.59695589645254,233.0
sxk8xn,40.9048461914063,29.1412353515625,1554.0480225988701,57.536193672099714,250.0
sxk8xp,40.9103393554688,29.1412353515625,1331.8502824858756,46.611890207359465,235.0
sxk8xq,40.9048461914063,29.1522216796875,1210.8502824858756,53.0127052618962,226.0
sxk8xr,40.9103393554688,29.1522216796875,1117.7070422535212,31.54424619806011,145.0
sxk8xs,40.8938598632813,29.1632080078125,1628.4406779661017,43.51083962151156,271.0
sxk8xt,40.8993530273438,29.1632080078125,2427.9209039548023,46.961566091954026,393.0
sxk8xu,40.8938598632813,29.1741943359375,2311.983098591549,44.19633664551658,376.0
sxk8xv,40.8993530273438,29.1741943359375,1908.2028169014084,31.747036992697236,299.0
sxk8xw,40.9048461914063,29.1632080078125,1306.0845070422536,31.30994011976048,198.0
sxk8xx,40.9103393554688,29.1632080078125,1839.3718309859155,22.256975212549396,249.0
sxk8xy,40.9048461914063,29.1741943359375,1727.2929577464788,25.316930076628353,285.0
sxk8xz,40.9103393554688,29.1741943359375,2175.053672316384,24.25940119760479,308.0
sxk8y9,40.9213256835938,29.1192626953125,1.8311111111111111,43.07310704960835,4.0
sxk8yb,40.9158325195313,29.1302490234375,1800.8728813559321,44.883219547251166,285.0
sxk8yc,40.9213256835938,29.1302490234375,2225.968926553672,34.32299401197605,325.0
sxk8yd,40.9268188476563,29.1192626953125,1572.5225988700565,49.41986104456157,252.0
sxk8ye,40.9323120117188,29.1192626953125,2210.901129943503,45.49670698119986,348.0
