GEOHASH,TOTAL_VEHICLES,TOTAL_WEIGHTED_SUM,UNIQUE_DAYS,LATITUDE,LONGITUDE,MEAN_DAILY_VEHICLES,MEAN_SPEED,V_NORM,INV_SPEED,S_NORM,FINAL_DEMAND_SCORE
sxk3gr,865117,55812966,355,41.1300659179688,28.6248779296875,2436.949295774648,64.51493381820032,0.15200979739866902,0.015476298448491585,0.08628013744385132,0.13229089941222372
sxk3gs,948753,56266100,355,41.1135864257813,28.6358642578125,2672.543661971831,59.30531971967414,0.16671152043371806,0.01683350926682775,0.10418857941098655,0.1479546381268986
sxk3hd,312214,10229983,354,40.9707641601563,28.6798095703125,881.9604519774011,32.765932981865,0.05497430511119851,0.030426642704827127,0.28355042801779745,0.12354714198317819
sxk3he,805236,20709178,354,40.9762573242188,28.6798095703125,2274.677966101695,25.71814722640319,0.1418836293417292,0.03873244626079674,0.3931457826693731,0.21726227534002235
sxk3hf,4477,140599,350,40.9707641601563,28.6907958984375,12.791428571428572,31.404735313826222,0.0007358169036165161,0.031741260164186755,0.300896849194123,0.09078412659076847
sxk3hg,11574,202756,350,40.9762573242188,28.6907958984375,33.06857142857143,17.518230516675306,0.002001165235326333,0.056759389034756906,0.6310118931886683,0.19070438362132894
sxk3hs,730961,41521275,354,40.9817504882813,28.6798095703125,2064.861581920904,56.80368036051171,0.12879052181869238,0.017573555764135593,0.11395351759963615,0.1243394205529755
sxk3ht,757096,45965995,354,40.9872436523438,28.6798095703125,2138.6892655367233,60.71356208459694,0.13339756813460713,0.016443700479325866,0.09904503947235355,0.12309180953593105
sxk3hv,591631,34992824,355,40.9872436523438,28.6907958984375,1666.5661971830987,59.146366569703076,0.10393581698397411,0.016878672193737055,0.10478450573628123,0.10419042360966624
sxk3hw,1368300,84659876,354,40.9927368164063,28.6798095703125,3865.2542372881358,61.872305780896,0.24113987295467054,0.016136240009134318,0.0949880883242898,0.1972943375655563
sxk3hx,1645813,97160094,354,40.9982299804688,28.6798095703125,4649.189265536723,59.034710504777884,0.29005953028271525,0.01691054190447425,0.10520502763128507,0.2346031794872862
sxk3hy,545023,32184499,354,40.9927368164063,28.6907958984375,1539.6129943502824,59.0516345181763,0.09601359517287045,0.01690570358952155,0.10514118590428251,0.09875187239229406
sxk3hz,2558619,122068761,354,40.9982299804688,28.6907958984375,7227.737288135593,47.70884645193364,0.4509678723314957,0.02091663100479503,0.15806550678383027,0.36309716266719605
sxk3j5,67776,1443185,354,40.9762573242188,28.7017822265625,191.45762711864407,21.293451959395657,0.011885068938649476,0.04674327461963501,0.4988489297668954,0.15797422718712326
sxk3j6,234159,5178809,354,40.9707641601563,28.7127685546875,661.4661016949152,22.11663442361814,0.0412148637418193,0.045011318138129704,0.4759957062885669,0.17164911650584358
sxk3j7,503029,10977996,355,40.9762573242188,28.7127685546875,1416.9830985915494,21.823783519439235,0.08836115936821756,0.04561256496230801,0.4839291781657817,0.2070315650074868
sxk3jd,299125,7630704,354,40.9707641601563,28.7237548828125,844.9858757062146,25.510084412870874,0.05266699195914156,0.03904711846624876,0.3972978929044774,0.15605626224274233
sxk3je,352229,6476362,354,40.9762573242188,28.7237548828125,994.9971751412429,18.386793818794022,0.062028101106275164,0.05409266797703889,0.5958244199829752,0.22216699676928514
sxk3jf,264987,7038420,355,40.9707641601563,28.7347412109375,746.4422535211268,26.56137848271802,0.046517604502978364,0.03750743798368125,0.37698175763833386,0.145656850443585
sxk3jg,2819800,113359838,355,40.9762573242188,28.7347412109375,7943.098591549296,40.201375274842185,0.49560834452333746,0.02481304901334824,0.20947887222651007,0.4097695028342892
sxk3jh,623555,20099058,354,40.9817504882813,28.7017822265625,1761.454802259887,32.23301553190978,0.10985712152762143,0.030928139041441708,0.2901676888881486,0.16395029173577957
sxk3jj,987900,30276119,355,40.9872436523438,28.7017822265625,2782.8169014084506,30.64694705941897,0.17359286760064455,0.03252355422694435,0.3112192454164753,0.21488078094539376
sxk3jk,622236,12858673,354,40.9817504882813,28.7127685546875,1757.7288135593221,20.665266876233456,0.10962460979658292,0.04815733917412511,0.5175075586768194,0.23198949446065387
sxk3jm,2324918,88242747,355,40.9872436523438,28.7127685546875,6549.064788732394,37.955208312723286,0.4086168803329034,0.026277612036239004,0.22880383010947547,0.354672965265875
sxk3jn,1764382,63131177,355,40.9927368164063,28.7017822265625,4970.09014084507,35.78090062129403,0.31008460926333703,0.027869980482221668,0.24981518480832562,0.29200378192683357
sxk3jp,3068139,136691622,355,40.9982299804688,28.7017822265625,8642.645070422535,44.55196521409232,0.5392619290658914,0.022395430866375316,0.1775783202276431,0.4307568464144169
sxk3jq,2938802,132566858,355,40.9927368164063,28.7127685546875,8278.315492957747,45.109149238363116,0.5165267820934856,0.022119416464299005,0.17393630099607166,0.4137496377642614
sxk3jr,524550,19709158,354,40.9982299804688,28.7127685546875,1481.7796610169491,37.57345915546659,0.09240463939610663,0.02654388586599687,0.23231732216477124,0.13437844422670603
sxk3js,3095357,93239959,355,40.9817504882813,28.7237548828125,8719.315492957747,30.122521893274346,0.5440463699474253,0.033087907208118786,0.3186659018060347,0.4764322295050081
sxk3jt,2860859,118176233,355,40.9872436523438,28.7237548828125,8058.757746478873,41.30795435916276,0.5028257873242375,0.024149949338869475,0.20072924992878394,0.4121968261056015
sxk3ju,2459659,83917642,355,40.9817504882813,28.7347412109375,6928.616901408451,34.117591910098106,0.43230195450509656,0.029224733366022916,0.2676911942473798,0.3829187264277815
sxk3jv,39957,907096,353,40.9872436523438,28.7347412109375,113.19263456090651,22.701804439772754,0.007001122592661726,0.04385617825296839,0.46075359701721946,0.14312686492002902
sxk3jw,356074,14022610,354,40.9927368164063,28.7237548828125,1005.8587570621469,39.381167959469096,0.0627058930743139,0.02532853133996918,0.2162806787009766,0.10877832876231269
sxk3k1,3083239,136348281,355,41.0092163085938,28.6578369140625,8685.18028169014,44.22241707503051,0.541916240819553,0.02256194643688239,0.1797754987284055,0.4332740181922088
sxk3k2,3126767,121046354,355,41.0037231445313,28.6688232421875,8807.794366197184,38.712943433265096,0.5495676899595121,0.025764600969246203,0.222034631988139,0.4513077725681002
sxk3k3,1657329,66511091,355,41.0092163085938,28.6688232421875,4668.532394366197,40.13149531565549,0.29126659362328844,0.02485614795458186,0.21004756419204676,0.26690088479391594
sxk3k8,5115363,238418027,354,41.0037231445313,28.6798095703125,14450.177966101695,46.608232299447764,0.9016676246152965,0.0214095021534742,0.16456895801200191,0.6805380246343081
sxk3k9,2571648,147459651,354,41.0092163085938,28.6798095703125,7264.542372881356,57.34052677504853,0.4532646087558329,0.017409311093476737,0.11178630369803223,0.3508211172384927
sxk3kb,2393132,110607558,354,41.0037231445313,28.6907958984375,6760.25988700565,46.21874514234902,0.4217960233289404,0.02158953134258606,0.1669444491604976,0.34534055107840755
sxk3kd,2066724,141010558,355,41.0147094726563,28.6798095703125,5821.757746478873,68.22902235615399,0.36323096186105575,0.014635069630993133,0.07518009516912097,0.2768157018534753
sxk3ke,2402098,147659057,355,41.0202026367188,28.6798095703125,6766.47323943662,61.47087129667482,0.42218375325658564,0.01624144630309959,0.09637628887839693,0.32444151394312903
sxk3kf,953144,32364887,354,41.0147094726563,28.6907958984375,2692.497175141243,33.95592586219921,0.1679566734012019,0.029363465378868532,0.2695217677791141,0.19842620171457553
sxk3kg,727717,26369700,354,41.0202026367188,28.6907958984375,2055.6977401129943,36.236201710280234,0.1282186734066462,0.02752076312139912,0.24520725009714084,0.16331524641379458
sxk3ks,3300136,165453706,355,41.0256958007813,28.6798095703125,9296.157746478873,50.13542047964084,0.5800428803184893,0.019906273112718843,0.14473380073504913,0.4494501564434572
sxk3kt,1164985,34027424,355,41.0311889648438,28.6798095703125,3281.6478873239435,29.20846534504736,0.204721264746152,0.03411983494280717,0.332282222646742,0.24298955211632897
sxk3ku,1322013,52551675,354,41.0256958007813,28.6907958984375,3734.5,39.75125433713587,0.23298045635529246,0.025093313037028747,0.21317696535673666,0.22703940905572573
sxk3kv,2164100,136189294,354,41.0311889648438,28.6907958984375,6113.276836158192,62.931146435007626,0.3814225382772248,0.015865172324465257,0.09141134119372042,0.29441917915217347
sxk3kw,849319,25620976,355,41.0366821289063,28.6798095703125,2392.4478873239436,30.166493390587046,0.14923278964473882,0.03303983672951695,0.318031610239284,0.19987243582310238
sxk3kx,826301,23412545,355,41.0421752929688,28.6798095703125,2327.6084507042256,28.334160312041252,0.14518663415164068,0.035168965393239396,0.34612553389484496,0.20546830407460195
sxk3ky,2659668,158129599,355,41.0366821289063,28.6907958984375,7492.0225352112675,59.45463832327945,0.46745998361358,0.016791303383822377,0.10363167137852625,0.35831148994306383
sxk3kz,2742372,147632648,355,41.0421752929688,28.6907958984375,7724.991549295774,53.833924792114274,0.48199787760529045,0.018541205815346316,0.12672169226526903,0.37541502200328397
sxk3m0,852240,19610272,354,41.0037231445313,28.7017822265625,2407.4576271186443,23.01026940767859,0.15016943783735798,0.043270806685954996,0.45302959968722334,0.24102748639231758
sxk3m1,945927,24198579,354,41.0092163085938,28.7017822265625,2672.1101694915255,25.58186731111386,0.16668446933531492,0.03893797860902617,0.3958577888521326,0.2354364651903602
sxk3m2,529604,16531691,354,41.0037231445313,28.7127685546875,1496.0564971751412,31.21519286108111,0.09329555242769771,0.0319333814878979,0.30343189646153884,0.15633645563785004
sxk3m4,340988,7169733,354,41.0147094726563,28.7017822265625,963.2429378531074,21.026349900876276,0.06004655116798561,0.047334253417743596,0.5066469146980127,0.19402666022699372
sxk3n4,48482,1470507,354,40.9707641601563,28.7457275390625,136.954802259887,30.33098882059321,0.008483945861578149,0.032861239110418966,0.31567500870481807,0.10064126471455012
sxk3n5,2882337,118899488,354,40.9762573242188,28.7457275390625,8142.1949152542375,41.251070919188145,0.5080324913977016,0.0241831705387821,0.20116760476848614,0.4159730254089369
sxk3ne,12291,456123,352,40.9762573242188,28.7677001953125,34.91761363636363,37.11032462777642,0.002116550449573454,0.026874261646551968,0.23667664159656826,0.07248457779367189
sxk3ng,260308,8706474,354,40.9762573242188,28.7786865234375,735.3333333333334,33.446816847734226,0.04582437796086865,0.029809087536945868,0.2754017670020652,0.1146975946732276
sxk3nh,1976513,82079225,354,40.9817504882813,28.7457275390625,5583.370056497175,41.52728820908337,0.3483549278979059,0.024022703448210513,0.19905023616199416,0.30356352037713236
sxk3nk,2642770,122332155,355,40.9817504882813,28.7567138671875,7444.422535211268,46.28936873053652,0.4644896154007739,0.021556663247752593,0.16651075355407957,0.37509595684676555
sxk3ns,941843,43327849,354,40.9817504882813,28.7677001953125,2660.5734463276835,46.00326062836375,0.16596454673519262,0.021690439816414584,0.1682759398347067,0.16665796466504684
sxk3nt,2757219,113156511,355,40.9872436523438,28.7677001953125,7766.814084507042,41.04008821932534,0.48460771645341055,0.024307191435001717,0.2028040646261993,0.4000666209052472
sxk3nu,242805,7464622,354,40.9817504882813,28.7786865234375,685.8898305084746,30.743279586499455,0.042738970206230964,0.03242197371377181,0.3098788871607311,0.122880945292581
sxk3nv,2788225,122482912,355,40.9872436523438,28.7786865234375,7854.154929577465,43.92863273229384,0.49005802044241925,0.022712492710829205,0.18176196182899448,0.3975692028583918
sxk3nw,476624,11485280,354,40.9927368164063,28.7677001953125,1346.3954802259886,24.097149954681257,0.08395630185118487,0.0413271811710427,0.42738339626075694,0.1869844301740565
sxk3nx,391902,9033440,354,40.9982299804688,28.7677001953125,1107.0677966101696,23.05025235900812,0.06902160975334944,0.043196073394460625,0.45204349141601124,0.18392817425214797
sxk3ny,570006,10194976,354,40.9927368164063,28.7786865234375,1610.1864406779662,17.88573453612769,0.10041756831656658,0.055599619686997725,0.6157086980040988,0.2550049072228262
sxk3nz,539603,10324358,354,40.9982299804688,28.7786865234375,1524.3022598870057,19.133247961927566,0.09505816410218908,0.05199329837474728,0.5681231681344987,0.23697766531188194
sxk3p3,610300,23863422,354,40.9652709960938,28.8006591796875,1724.0112994350281,39.101133868589216,0.10752054609553993,0.025509466214732945,0.21866812040182457,0.14086481838742532
sxk3p4,310898,11447491,354,40.9707641601563,28.7896728515625,878.2429378531074,36.82072898506906,0.05474232221654598,0.0270850556716907,0.23945807578145314,0.11015704828601813
sxk3p5,214607,6347143,354,40.9762573242188,28.7896728515625,606.2344632768362,29.57565689842363,0.03776826073555318,0.03369765338044193,0.32671152286519956,0.12445123937444709
sxk3p6,581573,24849583,354,40.9707641601563,28.8006591796875,1642.861581920904,42.72822672304251,0.10245658514213328,0.023349087191181287,0.190161847207126,0.12876816376163108
sxk3p7,451595,17805090,354,40.9762573242188,28.8006591796875,1275.6920903954801,39.42711943223463,0.07954421988290362,0.025299086155630486,0.2158921485125807,0.12044859847180674
sxk3p9,709085,33782520,354,40.9652709960938,28.8116455078125,2003.0649717514125,47.642412404718755,0.12493424689208243,0.02094573670728801,0.1584495574979612,0.13498884007384607
sxk3pb,202905,3631872,354,40.9597778320313,28.8226318359375,573.1779661016949,17.89937162711614,0.0357054462726171,0.05555749504574344,0.615152861959251,0.20953967097860726
sxk3pc,722147,34670203,354,40.9652709960938,28.8226318359375,2039.9632768361582,48.00989687695164,0.1272368005166655,0.0207857439927101,0.15633844829851093,0.1359672948512191
sxk3ph,181898,3803222,354,40.9817504882813,28.7896728515625,513.8361581920904,20.90854214999615,0.03200235761914776,0.047599685540302146,0.5101493003987698,0.17544644045303437
sxk3pj,2866667,132274457,355,40.9872436523438,28.7896728515625,8075.118309859155,46.142247076482896,0.5038467305471028,0.02162524667856297,0.16741571420866702,0.4029174256455721
sxk3pk,404912,19130777,354,40.9817504882813,28.8006591796875,1143.819209039548,47.246752380764214,0.0713149968805754,0.021120772803126294,0.1607591646143535,0.09814824720070882
sxk3pm,646814,21531660,354,40.9872436523438,28.8006591796875,1827.1581920903955,33.28879708849839,0.11395719002817092,0.029950165540539198,0.27726329595987864,0.16294902180768323
sxk3pn,2775002,113828166,355,40.9927368164063,28.7896728515625,7816.9070422535215,41.01912935558244,0.4877336519444943,0.024319581072653165,0.20296754630780478,0.40230382025348743
sxk3pp,521163,8730188,354,40.9982299804688,28.7896728515625,1472.2118644067796,16.75135802042739,0.09180758311632842,0.0593423983270541,0.6650947868605471,0.263793744239594
sxk3pq,526945,20548332,355,40.9927368164063,28.8006591796875,1484.3521126760563,38.99521202402528,0.09256516730865269,0.025578579785817953,0.21958007627499887,0.13066963999855655
sxk3pr,3013143,131126449,355,40.9982299804688,28.8006591796875,8487.72676056338,43.51816326009087,0.5295946092510323,0.022926229012374892,0.18458221944909914,0.42609089231045233
sxk3pu,303479,15131371,354,40.9817504882813,28.8226318359375,857.2853107344632,49.85969704658312,0.05343450983400259,0.020016134186474067,0.14618342126357137,0.08125918326287322
sxk3pv,1112185,64927561,354,40.9872436523438,28.8226318359375,3141.7655367231637,58.37838219360987,0.19599222928906862,0.017100336269379103,0.10770937059972284,0.16950737168226487
sxk3pw,1196593,62802638,355,40.9927368164063,28.8116455078125,3370.6845070422537,52.484544034604916,0.21027738964083648,0.01901699479112947,0.13299974365293843,0.18709409584446704
sxk3px,2872867,161419200,355,40.9982299804688,28.8116455078125,8092.583098591549,56.18749493102187,0.5049365804062221,0.01776593542181014,0.11649197359230612,0.3884031983620473
sxk3py,4314367,204009757,355,40.9927368164063,28.8226318359375,12153.14647887324,47.28613884725152,0.7583266726514658,0.021103217614405857,0.1605275233142882,0.5789869278503125
sxk3pz,2661690,144841788,355,40.9982299804688,28.8226318359375,7497.718309859155,54.41722664923413,0.4678154152934412,0.01834282595543675,0.12410406340419482,0.3647020097266672
sxk3q8,314194,10863100,354,41.0037231445313,28.7677001953125,887.5536723163842,34.57449855821562,0.05532333712594927,0.028839638396531746,0.2626098532944519,0.11750929197650006
sxk3q9,308668,8799978,354,41.0092163085938,28.7677001953125,871.9435028248588,28.50952479686913,0.05434922050296305,0.03495339426642397,0.3432810656941739,0.1410287740603263
sxk3qb,481201,9469425,354,41.0037231445313,28.7786865234375,1359.3248587570622,19.67873092533058,0.08476312989740419,0.05055936115290906,0.5492023187168038,0.22409488654322407
sxk3qc,532953,10942104,354,41.0092163085938,28.7786865234375,1505.5169491525423,20.53108623086839,0.09388591011325342,0.04847054531252903,0.5216403241083781,0.22221223431179082
sxk3qd,435413,22425849,354,41.0147094726563,28.7677001953125,1229.9802259887006,51.504775925385786,0.07669167641689512,0.019378051392876468,0.13776389754257803,0.0950133427546
sxk3qe,620490,20009407,354,41.0202026367188,28.7677001953125,1752.7966101694915,32.24775097100679,0.10931682701993907,0.030914050281155483,0.28998178722676626,0.16351631508198722
sxk3qf,504970,18570514,354,41.0147094726563,28.7786865234375,1426.4689265536724,36.7754797314692,0.08895310058357131,0.027118291267858655,0.23989662058022407,0.13423615658256713
sxk3qg,676221,28332791,354,41.0202026367188,28.7786865234375,1910.2288135593221,41.8987150650453,0.11914102056240108,0.023810252252985716,0.19624693556261047,0.14227279506246387
sxk3qp,11110,521617,354,41.0421752929688,28.7457275390625,31.384180790960453,46.95022502250225,0.0018960547225551566,0.021253883472857775,0.16251556433640632,0.0500819076067105
sxk3qq,249212,9109174,354,41.0366821289063,28.7567138671875,703.9887005649717,36.55190761279553,0.043868388447901745,0.027283709501954828,0.24207931969048388,0.10333166782067638
sxk3qr,557108,21316432,354,41.0421752929688,28.7567138671875,1573.7514124293784,38.262656432864006,0.0981439244144174,0.026067016546417607,0.22602501560471755,0.13650825177150744
sxk3qs,533391,24207684,354,41.0256958007813,28.7677001953125,1506.7542372881355,45.38450030090497,0.09396312022560738,0.0219855114024437,0.17216941924347762,0.11742500993096844
sxk3qt,875162,28877433,354,41.0311889648438,28.7677001953125,2472.2090395480227,32.996671473395786,0.1542101003838817,0.030214518725964135,0.2807514450492099,0.19217250378348016
sxk3qu,370989,11789506,354,41.0256958007813,28.7786865234375,1047.9915254237287,31.77858642709083,0.06533509130664099,0.03136901952309238,0.295985121532668,0.13453010037444907
sxk3qv,275753,7400346,354,41.0311889648438,28.7786865234375,778.9632768361582,26.836864875450132,0.04854700395471993,0.03712384513282336,0.37192023719081924,0.14555897392554973
sxk3qw,959532,34751280,354,41.0366821289063,28.7677001953125,2710.5423728813557,36.216905741549006,0.16908274234576143,0.027535385506588798,0.24540019295690338,0.191977977529104
sxk3qx,169191,5439133,354,41.0421752929688,28.7677001953125,477.9406779661017,32.14788611687383,0.029762382966906375,0.031009784529000373,0.29124500381672785,0.1082071692218528
sxk3qy,499855,15079644,354,41.0366821289063,28.7786865234375,1412.0197740112994,30.168036730651888,0.08805143454546516,0.033038152057854424,0.3180093809405676,0.15703881846399587
sxk3qz,614056,22776646,354,41.0421752929688,28.7786865234375,1734.6214689265537,37.092131662258815,0.10818264925079442,0.02688740750546338,0.23685010164289458,0.14678288496842445
sxk3r0,484171,8150755,354,41.0037231445313,28.7896728515625,1367.7146892655367,16.834455182156717,0.08528667791953032,0.05905120591382634,0.6612524932661354,0.2580764225235118
sxk3r1,1117575,23717302,354,41.0092163085938,28.7896728515625,3156.991525423729,21.22211216249469,0.19694237199589018,0.04689966886859298,0.5009125570925979,0.28813342752490245
sxk3r2,764788,13401631,354,41.0037231445313,28.8006591796875,2160.4180790960454,17.523328033389646,0.13475350462827526,0.05674297148106034,0.6307952630206465,0.28356603214598664
sxk3r3,1192117,25212984,354,41.0092163085938,28.8006591796875,3367.562146892655,21.149756273922776,0.21008254595727974,0.047059363275012124,0.5030197301059544,0.2979637012018821
sxk3r4,987561,25835638,354,41.0147094726563,28.7896728515625,2789.7203389830506,26.161055367719058,0.17402366070002867,0.03807920077839798,0.384526186764462,0.23717441851935867
sxk3r5,738597,15714189,354,41.0202026367188,28.7896728515625,2086.4322033898306,21.275728171113613,0.13013658669982212,0.046782032031608814,0.49936033510919886,0.2409037112226351
sxk3r6,646345,13820442,354,41.0147094726563,28.8006591796875,1825.8333333333333,21.382453643178177,0.11387451527316178,0.04654961749760615,0.496293617589508,0.22860024596806566
sxk3r7,605617,12675995,354,41.0202026367188,28.8006591796875,1710.7824858757062,20.930711984637156,0.10669503249701578,0.04754950763105384,0.5094872012144241,0.2275326831122383
sxk3r8,2595433,142732510,354,41.0037231445313,28.8116455078125,7331.7316384180795,54.99371781124768,0.4574573999027253,0.018150889787943204,0.12157145927923922,0.3566916177156795
sxk3r9,3497135,143588325,355,41.0092163085938,28.8116455078125,9851.084507042253,41.05884531194821,0.6146718048985939,0.02429611405327022,0.2026578982051789,0.49106763289056937
sxk3rb,679561,14315498,354,41.0037231445313,28.8226318359375,1919.6638418079096,21.065802775615435,0.11972979173879883,0.04724602277557238,0.5054827084349185,0.2354556667476347
sxk3rc,1187475,27021131,355,41.0092163085938,28.8226318359375,3345.0,22.755115686646036,0.20867460721898967,0.0437538804751834,0.4594037744310163,0.2838933573825977
sxk3rd,2578042,140962399,355,41.0147094726563,28.8116455078125,7262.09014084507,54.678084763553116,0.453111582871568,0.01825547578591786,0.1229514750070833,0.3540635505122226
sxk3re,2672063,147971992,354,41.0202026367188,28.8116455078125,7548.200564971751,55.37743384044463,0.4709656439887611,0.018025347078526394,0.11991491904568578,0.36565042650583846
sxk3rf,1550385,33522606,355,41.0147094726563,28.8226318359375,4367.281690140845,21.62211708704612,0.27246773824689213,0.04603602844017193,0.4895167928650397,0.3375824546323364
sxk3rg,998318,23131609,354,41.0202026367188,28.8226318359375,2820.107344632768,23.170581918787402,0.17591989170137914,0.042972711361062024,0.4490962219433997,0.2578727907739853
sxk3rh,1080174,34727561,354,41.0256958007813,28.7896728515625,3051.3389830508477,32.149969356788816,0.19034936877180264,0.031007781400868024,0.2912185724742818,0.22061012988254636
sxk3rj,1189083,42474801,354,41.0311889648438,28.7896728515625,3358.991525423729,35.72063598588156,0.2095477160922526,0.027916868935385253,0.25043387951003615,0.22181356511758765
sxk3rk,489812,8637695,354,41.0256958007813,28.8006591796875,1383.6497175141244,17.63471495185908,0.08628106660397936,0.056386584318637314,0.6260927225384617,0.24822456338432405
sxk3rm,1353629,35147170,354,41.0311889648438,28.8006591796875,3823.8107344632767,25.965142590768963,0.23855368674840363,0.03836541451931871,0.38830278661190437,0.28347841670745383
sxk3rn,1065736,26999240,354,41.0366821289063,28.7896728515625,3010.553672316384,25.333891320176853,0.1878042555248473,0.03931761708860862,0.40086713123891704,0.25172311823906823
sxk3rp,498652,17419222,354,41.0421752929688,28.7896728515625,1408.6214689265537,34.93262234985521,0.08783937115468478,0.028544822880041495,0.258719752731778,0.13910348562781275
sxk3rq,579621,13250231,355,41.0366821289063,28.8006591796875,1632.7352112676056,22.860163796687836,0.10182467233751877,0.04355369625648128,0.4567623369955573,0.20830597173493032
sxk3rr,684985,21577749,355,41.0421752929688,28.8006591796875,1929.5352112676057,31.501053307736665,0.12034579178207504,0.031644514828724934,0.29962029126936895,0.1741281416282632
sxk3rs,4724627,169679540,355,41.0256958007813,28.8116455078125,13308.808450704226,35.913848860449725,0.8304430925228038,0.027767096037829942,0.2484576211367002,0.6558474511069727
sxk3rt,4102696,179149216,355,41.0311889648438,28.8116455078125,11556.890140845071,43.666217531106376,0.7211186711144261,0.022848673164165046,0.18355886744798508,0.5598507300144937
sxk3ru,608810,13467048,354,41.0256958007813,28.8226318359375,1719.8022598870057,22.120280547297185,0.10725789069050022,0.04500393223530372,0.4758982490546964,0.21784999819975906
sxk3rv,910719,19850228,354,41.0311889648438,28.8226318359375,2572.6525423728813,21.79621595684289,0.16047804550938313,0.04566999165385402,0.48468692527405843,0.2577407094387857
sxk3rw,3507003,188587759,355,41.0366821289063,28.8116455078125,9878.881690140845,53.77462152156699,0.616406423996947,0.018561615316400538,0.1269909963116778,0.4695817956913662
sxk3rx,3811930,158579724,355,41.0421752929688,28.8116455078125,10737.830985915492,41.600901380665434,0.6700071736730243,0.023980296993379828,0.19849068157761626,0.5285522260444019
sxk3ry,543947,9655164,354,41.0366821289063,28.8226318359375,1536.5734463276835,17.750192573908855,0.0958239191890968,0.05602180457490823,0.6212794416663218,0.2534605759322643
sxk3rz,617085,13425532,354,41.0421752929688,28.8226318359375,1743.177966101695,21.756373919314196,0.10871659772184494,0.04575324359345412,0.48578543739084773,0.22183724962254575
sxk3s1,440571,27512965,355,41.0531616210938,28.6578369140625,1241.0450704225352,62.44842488497881,0.07738215251323773,0.015987612827004265,0.09302694770416278,0.08207559107051524
sxk3s2,675604,24255559,354,41.0476684570313,28.6688232421875,1908.4858757062148,35.902035807958505,0.1190322565456833,0.027776207027129917,0.2485778409440709,0.15789593186519957
sxk3s3,3242138,175234510,354,41.0531616210938,28.6688232421875,9158.581920903955,54.049059602028045,0.5714577782357517,0.018467541400525946,0.12574968785738283,0.43774535112224106
sxk3s4,2473316,133884768,355,41.0586547851563,28.6578369140625,6967.087323943662,54.13168717624436,0.4347026124931599,0.018439404194639176,0.12537841648823894,0.34190535369168357
sxk3s5,1610265,91055384,354,41.0641479492188,28.6578369140625,4548.771186440678,56.54683173266512,0.2837931716663718,0.017653237955466358,0.11500492676907567,0.23315669819718296
sxk3s6,991108,31933326,354,41.0586547851563,28.6688232421875,2799.74011299435,32.21982468106402,0.17464892158705944,0.030940761896703407,0.2903342478838916,0.20935451947610909
sxk3s7,1142992,35323212,354,41.0641479492188,28.6688232421875,3228.7909604519773,30.904163808670578,0.20142285013675892,0.03225373231063698,0.30765893624094465,0.23329367596801465
sxk3s8,463975,14535217,354,41.0476684570313,28.6798095703125,1310.6638418079096,31.32758661565817,0.08172655136907254,0.031819178870762216,0.301924989123461,0.14778608269538906
sxk3s9,4334190,230144996,355,41.0531616210938,28.6798095703125,12208.985915492958,53.09988625325609,0.7618112039026469,0.018797032671076346,0.13009733615019797,0.5722970435769121
sxk3sb,2799637,127054294,355,41.0476684570313,28.6907958984375,7886.301408450704,45.382417077642565,0.4920640473121402,0.021986518401010006,0.17218270662311094,0.3960996451054314
sxk3sc,1633090,75649213,355,41.0531616210938,28.6907958984375,4600.2535211267605,46.3227458376452,0.2870058080208379,0.02154116440025567,0.1663062457449712,0.25079593933807787
sxk3sd,170438,9374689,355,41.0586547851563,28.6798095703125,480.1070422535211,55.00351447447166,0.029897569933643963,0.01814766280403548,0.121528879119061,0.05738696268926907
sxk3se,697476,20845825,354,41.0641479492188,28.6798095703125,1970.2711864406779,29.887515842839036,0.12288782635711192,0.03334721039384788,0.3220874159811247,0.18264770324431573
sxk3sf,3067666,146262057,354,41.0586547851563,28.6907958984375,8665.723163841807,47.67861201317223,0.5407020642571683,0.020929867107154703,0.1582401575954631,0.42596349225865665
sxk3sg,251828,7200998,354,41.0641479492188,28.6907958984375,711.3785310734463,28.59490604698445,0.044329533776481536,0.034849390981194384,0.3419087388804157,0.13360329530766177
sxk3sh,755209,27124091,354,41.0696411132813,28.6578369140625,2133.358757062147,35.916006032767086,0.13306493004782194,0.02776543293251916,0.24843567640671352,0.1676761539554894
sxk3sj,784139,28737952,354,41.0751342773438,28.6578369140625,2215.0819209039546,36.64905329284731,0.1381646755966803,0.027211585344285208,0.2411276390270197,0.1690535646257821
sxk3sk,401807,13030845,354,41.0696411132813,28.6688232421875,1135.0480225988701,32.43060723183021,0.07076765122107989,0.03074028077230389,0.28768889276786314,0.13584402368511486
sxk3sn,599176,33242786,354,41.0806274414063,28.6578369140625,1692.587570621469,55.48083701616887,0.10555962077630383,0.01799181253260171,0.11947242959491446,0.10973346342188701
sxk3sp,181802,9261200,354,41.0861206054688,28.6578369140625,513.5649717514125,50.94113376090472,0.03198543485479621,0.01959204128741271,0.14058750133064218,0.06456605479755001
sxk3ss,267515,7750851,354,41.0696411132813,28.6798095703125,755.6920903954802,28.973519241911667,0.04709481923880236,0.034395560842817564,0.33592043508394154,0.1337425039923441
sxk3su,736407,23442009,354,41.0696411132813,28.6907958984375,2080.2457627118642,31.83295242983839,0.1297505361380523,0.031315613618789366,0.29528042884602596,0.1794095039504444
